ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
1610920886490449,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","We can't afford four more years of Kamala

Ensure she stays FAR away from the White House

Get ready to vote for Trump Today.,We can't afford four more years of Kamala

Ensure she stays FAR away from the White House

Get ready to vote for Trump Today.,We can't afford four more years of Kamala

Ensure she stays FAR away from the White House

Get ready to vote for Trump Today.","Make a plan to VOTE TRUMP today!,Make a plan to VOTE TRUMP today!,Make a plan to VOTE TRUMP today!",vote.donaldjtrump.com,"It all boils down to this,It all boils down to this,It all boils down to this","lower_bound: 3000, upper_bound: 3999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.205158},{""age"":""45-54"",""gender"":""male"",""percentage"":0.030023},{""age"":""65+"",""gender"":""male"",""percentage"":0.036567},{""age"":""65+"",""gender"":""female"",""percentage"":0.040031},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00077},{""age"":""55-64"",""gender"":""male"",""percentage"":0.034642},{""age"":""55-64"",""gender"":""female"",""percentage"":0.056967},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00077},{""age"":""45-54"",""gender"":""female"",""percentage"":0.051963},{""age"":""18-24"",""gender"":""male"",""percentage"":0.143572},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000385},{""age"":""35-44"",""gender"":""male"",""percentage"":0.045804},{""age"":""35-44"",""gender"":""female"",""percentage"":0.054657},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002694},{""age"":""25-34"",""gender"":""male"",""percentage"":0.137413},{""age"":""25-34"",""gender"":""female"",""percentage"":0.152425},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.005389},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00077}","{""region"":""North Carolina"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1298557677814951,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","STOP WHAT YOU'RE DOING

Do you want North Carolina going to Kamala? Of course not!

Finalize your Election Day plan & VOTE TRUMP!,STOP WHAT YOU'RE DOING

Do you want North Carolina going to Kamala? Of course not!

Finalize your Election Day plan & VOTE TRUMP!,STOP WHAT YOU'RE DOING

Do you want North Carolina going to Kamala? Of course not!

Finalize your Election Day plan & VOTE TRUMP!","Make the difference for Pres. Trump!,Make the difference for Pres. Trump!,Make the difference for Pres. Trump!",vote.donaldjtrump.com,"Tell Kamala she's fired!,Tell Kamala she's fired!,Tell Kamala she's fired!","lower_bound: 3000, upper_bound: 3999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.049791},{""age"":""45-54"",""gender"":""male"",""percentage"":0.077646},{""age"":""65+"",""gender"":""male"",""percentage"":0.10968},{""age"":""65+"",""gender"":""female"",""percentage"":0.123607},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001393},{""age"":""55-64"",""gender"":""male"",""percentage"":0.102716},{""age"":""55-64"",""gender"":""female"",""percentage"":0.084958},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000696},{""age"":""45-54"",""gender"":""female"",""percentage"":0.054666},{""age"":""18-24"",""gender"":""male"",""percentage"":0.075209},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001741},{""age"":""35-44"",""gender"":""male"",""percentage"":0.076253},{""age"":""35-44"",""gender"":""female"",""percentage"":0.05571},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000696},{""age"":""25-34"",""gender"":""male"",""percentage"":0.103064},{""age"":""25-34"",""gender"":""female"",""percentage"":0.080432},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001045},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000696}","{""region"":""North Carolina"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
2880716835424594,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","We can't afford four more years of Kamala

Ensure she stays FAR away from the White House

Get ready to vote for Trump Today.,We can't afford four more years of Kamala

Ensure she stays FAR away from the White House

Get ready to vote for Trump Today.,We can't afford four more years of Kamala

Ensure she stays FAR away from the White House

Get ready to vote for Trump Today.","Make a plan to VOTE TRUMP today!,Make a plan to VOTE TRUMP today!,Make a plan to VOTE TRUMP today!",vote.donaldjtrump.com,"It all boils down to this,It all boils down to this,It all boils down to this","lower_bound: 30000, upper_bound: 34999","lower_bound: 400, upper_bound: 499",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.164282},{""age"":""45-54"",""gender"":""male"",""percentage"":0.047449},{""age"":""65+"",""gender"":""male"",""percentage"":0.031606},{""age"":""65+"",""gender"":""female"",""percentage"":0.035498},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000236},{""age"":""55-64"",""gender"":""male"",""percentage"":0.044382},{""age"":""55-64"",""gender"":""female"",""percentage"":0.03884},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000472},{""age"":""45-54"",""gender"":""female"",""percentage"":0.034987},{""age"":""18-24"",""gender"":""male"",""percentage"":0.180675},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000983},{""age"":""35-44"",""gender"":""male"",""percentage"":0.062112},{""age"":""35-44"",""gender"":""female"",""percentage"":0.045405},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002241},{""age"":""25-34"",""gender"":""male"",""percentage"":0.191249},{""age"":""25-34"",""gender"":""female"",""percentage"":0.116008},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.003381},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000197}","{""region"":""North Carolina"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
398167179900251,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","THIS. IS. IT. 

YOUR VOTE IS CRITCAL IN NORTH CAROLINA.

GET READY TO GO VOTE!

Make a plan to vote on November 5th.,THIS. IS. IT. 

YOUR VOTE IS CRITCAL IN NORTH CAROLINA.

GET READY TO GO VOTE!

Make a plan to vote on November 5th.,THIS. IS. IT. 

YOUR VOTE IS CRITCAL IN NORTH CAROLINA.

GET READY TO GO VOTE!

Make a plan to vote on November 5th.","Get ready to vote in North Carolina.,Get ready to vote in North Carolina.,Get ready to vote in North Carolina.",vote.donaldjtrump.com,"Pres. Trump needs your vote!,Pres. Trump needs your vote!,Pres. Trump needs your vote!","lower_bound: 15000, upper_bound: 19999","lower_bound: 500, upper_bound: 599",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.086639},{""age"":""45-54"",""gender"":""male"",""percentage"":0.055062},{""age"":""65+"",""gender"":""male"",""percentage"":0.037548},{""age"":""65+"",""gender"":""female"",""percentage"":0.073371},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000531},{""age"":""55-64"",""gender"":""male"",""percentage"":0.049224},{""age"":""55-64"",""gender"":""female"",""percentage"":0.080138},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000663},{""age"":""45-54"",""gender"":""female"",""percentage"":0.089956},{""age"":""18-24"",""gender"":""male"",""percentage"":0.05944},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001327},{""age"":""35-44"",""gender"":""male"",""percentage"":0.07974},{""age"":""35-44"",""gender"":""female"",""percentage"":0.115431},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001194},{""age"":""25-34"",""gender"":""male"",""percentage"":0.117951},{""age"":""25-34"",""gender"":""female"",""percentage"":0.149794},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001459},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000531}","{""region"":""North Carolina"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",en
912617864134639,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Trump + FREEDOM or Kamala + SOCIALISM

The choice is yours.

Find your Election Day Voting Location & win this for TRUMP!,Trump + FREEDOM or Kamala + SOCIALISM

The choice is yours.

Find your Election Day Voting Location & win this for TRUMP!,Trump + FREEDOM or Kamala + SOCIALISM

The choice is yours.

Find your Election Day Voting Location & win this for TRUMP!","Don't let North Carolina fall to Kamala!,Don't let North Carolina fall to Kamala!,Don't let North Carolina fall to Kamala!",vote.donaldjtrump.com,"Spare 1 minute for Trump,Spare 1 minute for Trump,Spare 1 minute for Trump","lower_bound: 50000, upper_bound: 59999","lower_bound: 700, upper_bound: 799",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.152885},{""age"":""45-54"",""gender"":""male"",""percentage"":0.046769},{""age"":""65+"",""gender"":""male"",""percentage"":0.058204},{""age"":""65+"",""gender"":""female"",""percentage"":0.049965},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000528},{""age"":""55-64"",""gender"":""male"",""percentage"":0.05753},{""age"":""55-64"",""gender"":""female"",""percentage"":0.038822},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000469},{""age"":""45-54"",""gender"":""female"",""percentage"":0.031345},{""age"":""18-24"",""gender"":""male"",""percentage"":0.173792},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000704},{""age"":""35-44"",""gender"":""male"",""percentage"":0.053366},{""age"":""35-44"",""gender"":""female"",""percentage"":0.039086},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002316},{""age"":""25-34"",""gender"":""male"",""percentage"":0.176841},{""age"":""25-34"",""gender"":""female"",""percentage"":0.112216},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.004545},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000616}","{""region"":""North Carolina"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1934710413691975,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","STOP WHAT YOU'RE DOING

Do you want North Carolina going to Kamala? Of course not!

Finalize your Election Day plan & VOTE TRUMP!,STOP WHAT YOU'RE DOING

Do you want North Carolina going to Kamala? Of course not!

Finalize your Election Day plan & VOTE TRUMP!,STOP WHAT YOU'RE DOING

Do you want North Carolina going to Kamala? Of course not!

Finalize your Election Day plan & VOTE TRUMP!","Make the difference for Pres. Trump!,Make the difference for Pres. Trump!,Make the difference for Pres. Trump!",vote.donaldjtrump.com,"Tell Kamala she's fired!,Tell Kamala she's fired!,Tell Kamala she's fired!","lower_bound: 90000, upper_bound: 99999","lower_bound: 4000, upper_bound: 4499",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.041869},{""age"":""45-54"",""gender"":""male"",""percentage"":0.080403},{""age"":""65+"",""gender"":""male"",""percentage"":0.048194},{""age"":""65+"",""gender"":""female"",""percentage"":0.096662},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000825},{""age"":""55-64"",""gender"":""male"",""percentage"":0.065415},{""age"":""55-64"",""gender"":""female"",""percentage"":0.1034},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000997},{""age"":""45-54"",""gender"":""female"",""percentage"":0.11464},{""age"":""18-24"",""gender"":""male"",""percentage"":0.030353},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001444},{""age"":""35-44"",""gender"":""male"",""percentage"":0.086315},{""age"":""35-44"",""gender"":""female"",""percentage"":0.122959},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001066},{""age"":""25-34"",""gender"":""male"",""percentage"":0.091781},{""age"":""25-34"",""gender"":""female"",""percentage"":0.112028},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000619},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001031}","{""region"":""North Carolina"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",en
561378036267154,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","We can't afford four more years of Kamala

Ensure she stays FAR away from the White House

Get ready to vote for Trump Today.,We can't afford four more years of Kamala

Ensure she stays FAR away from the White House

Get ready to vote for Trump Today.,We can't afford four more years of Kamala

Ensure she stays FAR away from the White House

Get ready to vote for Trump Today.","Make a plan to VOTE TRUMP today!,Make a plan to VOTE TRUMP today!,Make a plan to VOTE TRUMP today!",vote.donaldjtrump.com,"It all boils down to this,It all boils down to this,It all boils down to this","lower_bound: 15000, upper_bound: 19999","lower_bound: 500, upper_bound: 599",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.085625},{""age"":""45-54"",""gender"":""male"",""percentage"":0.056559},{""age"":""65+"",""gender"":""male"",""percentage"":0.023468},{""age"":""65+"",""gender"":""female"",""percentage"":0.048507},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000687},{""age"":""55-64"",""gender"":""male"",""percentage"":0.036233},{""age"":""55-64"",""gender"":""female"",""percentage"":0.061371},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000589},{""age"":""45-54"",""gender"":""female"",""percentage"":0.084544},{""age"":""18-24"",""gender"":""male"",""percentage"":0.054006},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001964},{""age"":""35-44"",""gender"":""male"",""percentage"":0.080224},{""age"":""35-44"",""gender"":""female"",""percentage"":0.131284},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001571},{""age"":""25-34"",""gender"":""male"",""percentage"":0.13806},{""age"":""25-34"",""gender"":""female"",""percentage"":0.192852},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001669},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000786}","{""region"":""North Carolina"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",en
1676389216550708,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","STOP WHAT YOU'RE DOING

Do you want North Carolina going to Kamala? Of course not!

Finalize your Election Day plan & VOTE TRUMP!,STOP WHAT YOU'RE DOING

Do you want North Carolina going to Kamala? Of course not!

Finalize your Election Day plan & VOTE TRUMP!,STOP WHAT YOU'RE DOING

Do you want North Carolina going to Kamala? Of course not!

Finalize your Election Day plan & VOTE TRUMP!","Make the difference for Pres. Trump!,Make the difference for Pres. Trump!,Make the difference for Pres. Trump!",vote.donaldjtrump.com,"Tell Kamala she's fired!,Tell Kamala she's fired!,Tell Kamala she's fired!","lower_bound: 3000, upper_bound: 3999","lower_bound: 200, upper_bound: 299",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.073133},{""age"":""45-54"",""gender"":""male"",""percentage"":0.071274},{""age"":""65+"",""gender"":""male"",""percentage"":0.090796},{""age"":""65+"",""gender"":""female"",""percentage"":0.124574},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00124},{""age"":""55-64"",""gender"":""male"",""percentage"":0.112488},{""age"":""55-64"",""gender"":""female"",""percentage"":0.118686},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00093},{""age"":""45-54"",""gender"":""female"",""percentage"":0.067555},{""age"":""18-24"",""gender"":""male"",""percentage"":0.066006},{""age"":""35-44"",""gender"":""male"",""percentage"":0.052061},{""age"":""35-44"",""gender"":""female"",""percentage"":0.050821},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00124},{""age"":""25-34"",""gender"":""male"",""percentage"":0.08181},{""age"":""25-34"",""gender"":""female"",""percentage"":0.083979},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.003099},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00031}","{""region"":""North Carolina"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1312961889868876,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","STOP WHAT YOU'RE DOING

Do you want North Carolina going to Kamala? Of course not!

Finalize your Election Day plan & VOTE TRUMP!,STOP WHAT YOU'RE DOING

Do you want North Carolina going to Kamala? Of course not!

Finalize your Election Day plan & VOTE TRUMP!,STOP WHAT YOU'RE DOING

Do you want North Carolina going to Kamala? Of course not!

Finalize your Election Day plan & VOTE TRUMP!","Make the difference for Pres. Trump!,Make the difference for Pres. Trump!,Make the difference for Pres. Trump!",vote.donaldjtrump.com,"Tell Kamala she's fired!,Tell Kamala she's fired!,Tell Kamala she's fired!","lower_bound: 90000, upper_bound: 99999","lower_bound: 1000, upper_bound: 1499",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.075728},{""age"":""45-54"",""gender"":""male"",""percentage"":0.075728},{""age"":""65+"",""gender"":""male"",""percentage"":0.051343},{""age"":""65+"",""gender"":""female"",""percentage"":0.054049},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000518},{""age"":""55-64"",""gender"":""male"",""percentage"":0.076245},{""age"":""55-64"",""gender"":""female"",""percentage"":0.063942},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000739},{""age"":""45-54"",""gender"":""female"",""percentage"":0.048503},{""age"":""18-24"",""gender"":""male"",""percentage"":0.119381},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001094},{""age"":""35-44"",""gender"":""male"",""percentage"":0.087173},{""age"":""35-44"",""gender"":""female"",""percentage"":0.051298},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001834},{""age"":""25-34"",""gender"":""male"",""percentage"":0.19258},{""age"":""25-34"",""gender"":""female"",""percentage"":0.097865},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001656},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000325}","{""region"":""North Carolina"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
900434931662280,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","THIS. IS. IT. 

YOUR VOTE IS CRITCAL IN NORTH CAROLINA.

GET READY TO GO VOTE!

Make a plan to vote on November 5th.,THIS. IS. IT. 

YOUR VOTE IS CRITCAL IN NORTH CAROLINA.

GET READY TO GO VOTE!

Make a plan to vote on November 5th.,THIS. IS. IT. 

YOUR VOTE IS CRITCAL IN NORTH CAROLINA.

GET READY TO GO VOTE!

Make a plan to vote on November 5th.","Get ready to vote in North Carolina.,Get ready to vote in North Carolina.,Get ready to vote in North Carolina.",vote.donaldjtrump.com,"Pres. Trump needs your vote!,Pres. Trump needs your vote!,Pres. Trump needs your vote!","lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.058894},{""age"":""45-54"",""gender"":""male"",""percentage"":0.092802},{""age"":""65+"",""gender"":""male"",""percentage"":0.059488},{""age"":""65+"",""gender"":""female"",""percentage"":0.087448},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000595},{""age"":""55-64"",""gender"":""male"",""percentage"":0.105889},{""age"":""55-64"",""gender"":""female"",""percentage"":0.088638},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000595},{""age"":""45-54"",""gender"":""female"",""percentage"":0.07555},{""age"":""18-24"",""gender"":""male"",""percentage"":0.080309},{""age"":""35-44"",""gender"":""male"",""percentage"":0.085663},{""age"":""35-44"",""gender"":""female"",""percentage"":0.07436},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001785},{""age"":""25-34"",""gender"":""male"",""percentage"":0.102915},{""age"":""25-34"",""gender"":""female"",""percentage"":0.080309},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.002974},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001785}","{""region"":""North Carolina"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
561474763042510,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","We can't afford four more years of Kamala

Ensure she stays FAR away from the White House

Get ready to vote for Trump Today.,We can't afford four more years of Kamala

Ensure she stays FAR away from the White House

Get ready to vote for Trump Today.,We can't afford four more years of Kamala

Ensure she stays FAR away from the White House

Get ready to vote for Trump Today.","Make a plan to VOTE TRUMP today!,Make a plan to VOTE TRUMP today!,Make a plan to VOTE TRUMP today!",vote.donaldjtrump.com,"It all boils down to this,It all boils down to this,It all boils down to this","lower_bound: 600000, upper_bound: 699999","lower_bound: 10000, upper_bound: 14999",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.107353},{""age"":""45-54"",""gender"":""male"",""percentage"":0.059142},{""age"":""65+"",""gender"":""male"",""percentage"":0.020504},{""age"":""65+"",""gender"":""female"",""percentage"":0.025393},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000385},{""age"":""55-64"",""gender"":""male"",""percentage"":0.041799},{""age"":""55-64"",""gender"":""female"",""percentage"":0.048616},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000597},{""age"":""45-54"",""gender"":""female"",""percentage"":0.066647},{""age"":""18-24"",""gender"":""male"",""percentage"":0.098104},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00105},{""age"":""35-44"",""gender"":""male"",""percentage"":0.086083},{""age"":""35-44"",""gender"":""female"",""percentage"":0.094882},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001625},{""age"":""25-34"",""gender"":""male"",""percentage"":0.179255},{""age"":""25-34"",""gender"":""female"",""percentage"":0.16681},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001529},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000226}","{""region"":""North Carolina"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1730763527484218,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Trump + FREEDOM or Kamala + SOCIALISM

The choice is yours.

Find your Election Day Voting Location & win this for TRUMP!,Trump + FREEDOM or Kamala + SOCIALISM

The choice is yours.

Find your Election Day Voting Location & win this for TRUMP!,Trump + FREEDOM or Kamala + SOCIALISM

The choice is yours.

Find your Election Day Voting Location & win this for TRUMP!","Don't let North Carolina fall to Kamala!,Don't let North Carolina fall to Kamala!,Don't let North Carolina fall to Kamala!",vote.donaldjtrump.com,"Spare 1 minute for Trump,Spare 1 minute for Trump,Spare 1 minute for Trump","lower_bound: 350000, upper_bound: 399999","lower_bound: 15000, upper_bound: 19999",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.037779},{""age"":""45-54"",""gender"":""male"",""percentage"":0.077008},{""age"":""65+"",""gender"":""male"",""percentage"":0.050518},{""age"":""65+"",""gender"":""female"",""percentage"":0.099499},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000769},{""age"":""55-64"",""gender"":""male"",""percentage"":0.064554},{""age"":""55-64"",""gender"":""female"",""percentage"":0.116324},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001098},{""age"":""45-54"",""gender"":""female"",""percentage"":0.126867},{""age"":""18-24"",""gender"":""male"",""percentage"":0.024842},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001669},{""age"":""35-44"",""gender"":""male"",""percentage"":0.080434},{""age"":""35-44"",""gender"":""female"",""percentage"":0.131216},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000988},{""age"":""25-34"",""gender"":""male"",""percentage"":0.078325},{""age"":""25-34"",""gender"":""female"",""percentage"":0.106242},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000681},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001186}","{""region"":""North Carolina"",""percentage"":0.999978},{""region"":""Unknown"",""percentage"":2.2e-5}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",en
1075229120646399,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Trump + FREEDOM or Kamala + SOCIALISM

The choice is yours.

Find your Election Day Voting Location & win this for TRUMP!,Trump + FREEDOM or Kamala + SOCIALISM

The choice is yours.

Find your Election Day Voting Location & win this for TRUMP!,Trump + FREEDOM or Kamala + SOCIALISM

The choice is yours.

Find your Election Day Voting Location & win this for TRUMP!","Don't let North Carolina fall to Kamala!,Don't let North Carolina fall to Kamala!,Don't let North Carolina fall to Kamala!",vote.donaldjtrump.com,"Spare 1 minute for Trump,Spare 1 minute for Trump,Spare 1 minute for Trump","lower_bound: 1000000","lower_bound: 20000, upper_bound: 24999",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.12711},{""age"":""45-54"",""gender"":""male"",""percentage"":0.060569},{""age"":""65+"",""gender"":""male"",""percentage"":0.0259},{""age"":""65+"",""gender"":""female"",""percentage"":0.031682},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.0004},{""age"":""55-64"",""gender"":""male"",""percentage"":0.047622},{""age"":""55-64"",""gender"":""female"",""percentage"":0.053518},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000637},{""age"":""45-54"",""gender"":""female"",""percentage"":0.065014},{""age"":""18-24"",""gender"":""male"",""percentage"":0.122127},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000923},{""age"":""35-44"",""gender"":""male"",""percentage"":0.078484},{""age"":""35-44"",""gender"":""female"",""percentage"":0.081241},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00153},{""age"":""25-34"",""gender"":""male"",""percentage"":0.162598},{""age"":""25-34"",""gender"":""female"",""percentage"":0.137625},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.002679},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000341}","{""region"":""North Carolina"",""percentage"":0.999988},{""region"":""South Carolina"",""percentage"":1.0e-6},{""region"":""Unknown"",""percentage"":1.0e-5}","facebook,instagram","lower_bound: 1000001",en
