id_archivo_anuncio,id_pagina,nombre_pagina,fecha_creacion_anuncio,fecha_inicio_entrega,fecha_fin_entrega,autor_patrocinador,cuerpos_creativos_anuncio,titulos_enlaces_creativos,leyendas_enlaces_creativos,descripciones_enlaces_creativos,moneda,tamano_audiencia_estimada,idiomas,impresiones_inferior,impresiones_superior,gasto_inferior,gasto_superior,plataforma,demografia_edad,demografia_genero,demografia_porcentaje,region_nombre,region_porcentaje
419014391250417,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","ARIZONA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Arizona! Make a plan to vote!",USD,"lower_bound: 100001, upper_bound: 500000",en,0,999,0,99,instagram,65+,unknown,0.002801,Arizona,1.0
419600364316845,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-11-04,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",Don't have time for the line? Avoid Election Day crowds by Voting Early for President Trump TODAY.,Skip the long line and VOTE TRUMP Early,vote.donaldjtrump.com,Vote TRUMP in Michigan,USD,lower_bound: 1000001,en,1000000,1000000,35000,39999,facebook,18-24,unknown,0.000112,Michigan,1.0
419973704270013,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","NEVADA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Nevada! Make a plan to vote!",USD,"lower_bound: 50001, upper_bound: 100000",en,0,999,0,99,instagram,55-64,female,0.08156,Nevada,1.0
420239497580056,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","GEORGIA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Georgia! Make a plan to vote!",USD,"lower_bound: 100, upper_bound: 1000",en,1000,1999,0,99,facebook,45-54,unknown,0.00159,Georgia,1.0
422078307615819,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!",USD,"lower_bound: 10001, upper_bound: 50000",en,2000,2999,0,99,facebook,25-34,male,0.085631,Maine,1.0
422238487647278,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Will you help MAKE AMERICA GREAT AGAIN?

I need YOUR HELP to win the GREAT STATE OF NEVADA! 

VOTE EARLY TODAY!",LET’S MAGA!!!,vote.donaldjtrump.com,Help SAVE AMERICA!,USD,"lower_bound: 50001, upper_bound: 100000",en,0,999,0,99,instagram,45-54,male,0.105263,Nevada,1.0
422478484004779,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","ARIZONA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Arizona! Make a plan to vote!",USD,"lower_bound: 100001, upper_bound: 500000",en,1000,1999,100,199,facebook,35-44,female,0.090129,Arizona,1.0
422682030652314,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!",USD,"lower_bound: 10001, upper_bound: 50000",en,1000,1999,0,99,facebook,55-64,male,0.121045,Maine,1.0
422705060658829,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-11-02,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","PENNSYLVANIA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, PA! Make a plan to vote!",USD,"lower_bound: 10001, upper_bound: 50000",en,0,999,0,99,instagram,45-54,female,0.059172,Pennsylvania,1.0
422811184194488,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","ARIZONA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Arizona! Make a plan to vote!",USD,"lower_bound: 50001, upper_bound: 100000",en,0,999,0,99,facebook,,,,,
423472393896479,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!",USD,"lower_bound: 5001, upper_bound: 10000",en,0,999,0,99,facebook,45-54,male,0.080851,Maine,1.0
423506973886880,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","NEVADA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Nevada! Make a plan to vote!",USD,"lower_bound: 50001, upper_bound: 100000",en,0,999,0,99,facebook,45-54,male,0.043478,Nevada,1.0
426102346944302,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!",USD,"lower_bound: 5001, upper_bound: 10000",en,0,999,0,99,instagram,65+,female,0.153584,Maine,1.0
426117416938435,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","ARIZONA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Arizona! Make a plan to vote!",USD,"lower_bound: 100001, upper_bound: 500000",en,0,999,0,99,facebook,45-54,male,0.058824,Arizona,1.0
426125606942519,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","NEVADA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Nevada! Make a plan to vote!",USD,"lower_bound: 5001, upper_bound: 10000",en,0,999,0,99,facebook,25-34,unknown,0.004992,Nevada,1.0
427356306801439,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","PENNSYLVANIA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, PA! Make a plan to vote!",USD,"lower_bound: 500001, upper_bound: 1000000",en,125000,149999,4000,4499,facebook,18-24,unknown,0.000234,Pennsylvania,1.0
427460590373415,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-10-28,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Will you help MAKE AMERICA GREAT AGAIN?

I need YOUR HELP to win the GREAT STATE OF NEVADA! 

VOTE EARLY TODAY!",LET’S MAGA!!!,vote.donaldjtrump.com,Help SAVE AMERICA!,USD,"lower_bound: 50001, upper_bound: 100000",en,0,999,0,99,instagram,45-54,male,0.114943,Nevada,1.0
427603097037679,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-10-31,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","GEORGIA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Georgia! Make a plan to vote!",USD,"lower_bound: 1001, upper_bound: 5000",en,0,999,0,99,instagram,18-24,female,0.029851,Georgia,1.0
427625386773660,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-11-02,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","NEVADA:

Your friends RETURNED THEIR BALLOTS.
Your neighbors RETURNED THEIR BALLOTS.

…WILL YOU??,NEVADA:

Your friends RETURNED THEIR BALLOTS.
Your neighbors RETURNED THEIR BALLOTS.

…WILL YOU??,NEVADA:

Your friends RETURNED THEIR BALLOTS.
Your neighbors RETURNED THEIR BALLOTS.

…WILL YOU??","Return your ballot NOW >>>,Return your ballot NOW >>>,Return your ballot NOW >>>",vote.donaldjtrump.com,"Urgent voter request,Urgent voter request,Urgent voter request",USD,"lower_bound: 50001, upper_bound: 100000",en,70000,79999,2000,2499,instagram,18-24,male,0.020811,Nevada,1.0
427895773419672,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","PENNSYLVANIA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, PA! Make a plan to vote!",USD,"lower_bound: 10001, upper_bound: 50000",en,60000,69999,2000,2499,facebook,45-54,male,0.077507,Pennsylvania,1.0
427932830056867,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-10-27,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","ARIZONA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Arizona! Make a plan to vote!",USD,"lower_bound: 100001, upper_bound: 500000",en,0,999,0,99,facebook,,,,,
428223816713418,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!",USD,"lower_bound: 5001, upper_bound: 10000",en,0,999,0,99,facebook,,,,,
428346400297415,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","ARIZONA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Arizona! Make a plan to vote!",USD,"lower_bound: 10001, upper_bound: 50000",en,0,999,0,99,facebook,45-54,male,0.061404,Arizona,0.991228
429408623238338,153080620724,Donald J. Trump,2024-10-27,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","WISCONSIN! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,,USD,"lower_bound: 50001, upper_bound: 100000",en,4000,4999,100,199,instagram,55-64,male,0.022107,Wisconsin,1.0
430278726476624,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-11-02,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","ARIZONA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Arizona! Make a plan to vote!",USD,"lower_bound: 100001, upper_bound: 500000",en,2000,2999,200,299,instagram,45-54,female,0.083588,Arizona,1.0
431175970015120,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-11-04,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","GEORGIA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Georgia! Make a plan to vote!",USD,"lower_bound: 100001, upper_bound: 500000",en,3000,3999,0,99,instagram,25-34,unknown,0.001108,Georgia,1.0
431194256386132,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",Don't have time for the line? Avoid Election Day crowds by Voting Early for President Trump TODAY.,Skip the long line and VOTE TRUMP Early,vote.donaldjtrump.com,Vote TRUMP in Michigan,USD,lower_bound: 1000001,en,15000,19999,300,399,facebook,18-24,unknown,0.000467,Michigan,1.0
431820529936109,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-10-31,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Will you help MAKE AMERICA GREAT AGAIN?

I need YOUR HELP to win the GREAT STATE OF NEVADA! 

VOTE EARLY TODAY!",LET’S MAGA!!!,vote.donaldjtrump.com,Help SAVE AMERICA!,USD,"lower_bound: 5001, upper_bound: 10000",en,0,999,0,99,instagram,45-54,male,0.104536,Nevada,1.0
432391579889020,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","GEORGIA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Georgia! Make a plan to vote!",USD,"lower_bound: 100001, upper_bound: 500000",en,2000,2999,0,99,facebook,18-24,unknown,0.0012,Georgia,1.0
433190339487707,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","GEORGIA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Georgia! Make a plan to vote!",USD,"lower_bound: 100, upper_bound: 1000",en,0,999,0,99,instagram,18-24,male,0.098592,Georgia,1.0
433328996463684,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","ARIZONA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Arizona! Make a plan to vote!",USD,"lower_bound: 10001, upper_bound: 50000",en,0,999,0,99,facebook,45-54,male,0.07109,Arizona,1.0
433471769778349,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","GEORGIA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Georgia! Make a plan to vote!",USD,"lower_bound: 100001, upper_bound: 500000",en,1000,1999,0,99,facebook,55-64,female,0.079365,Georgia,1.0
433512059451880,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","WISCONSIN! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Wisconsin! Make a plan to vote!",USD,"lower_bound: 100001, upper_bound: 500000",en,0,999,0,99,instagram,65+,unknown,0.003466,Wisconsin,1.0
433771659416963,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","NEVADA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Nevada! Make a plan to vote!",USD,"lower_bound: 50001, upper_bound: 100000",en,0,999,0,99,facebook,65+,female,0.031847,Nevada,1.0
435169636267853,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-10-30,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","NEVADA! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Nevada! Make a plan to vote!",USD,"lower_bound: 50001, upper_bound: 100000",en,1000,1999,0,99,instagram,35-44,female,0.10463,Nevada,1.0
435242686268546,153080620724,Donald J. Trump,2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!",USD,"lower_bound: 10001, upper_bound: 50000",en,0,999,0,99,instagram,,,,,
435546192895542,153080620724,Donald J. Trump,2024-10-27,2024-10-27,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️",GET OUT AND VOTE!,vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!",USD,"lower_bound: 10001, upper_bound: 50000",en,0,999,0,99,facebook,65+,unknown,0.002212,Maine,1.0
